日期,时间,维度,经度,方向,距离,深度,烈度
1944.01.02,12:59:00 AM,41,33.7,north_west,0.5,10,4.9
1967.07.22,12:48:07 AM,40.66,30.62,north_west,0.5,26,4.9
1970.04.20,12:19:07 AM,38.98,29.6,north_west,0.5,59,4.3
1970.06.20,12:04:27 AM,38.85,29.87,north_west,0.5,47,4.5
1984.03.29,12:06:01 AM,39.64,27.87,north_west,0.5,12,0
1984.04.08,12:59:11 AM,37.5,27.3,north_west,0.5,0,0
1995.07.15,12:50:31 AM,40.81,30.8,north_west,0.5,9,0
1995.09.11,12:40:57 AM,37.87,30.69,north_west,0.5,5,0
1995.09.14,12:39:20 AM,40.17,29.69,north_west,0.5,5,0
1996.08.25,12:58:40 AM,40.72,35.28,north_west,0.5,5,0
1997.03.14,12:06:16 AM,37.99,29.03,north_west,0.5,0,0
1999.09.06,12:44:29 AM,40.85,31.07,north_west,0.5,3,0
1999.09.16,12:58:45 AM,40.48,30.21,north_west,0.5,7,0
2000.02.02,12:21:26 AM,38,27.73,north_west,0.5,5,0
2003.10.13,12:50:50 AM,39.1,41.52,north_west,0.5,10,0
2004.06.19,12:55:28 AM,37.12,28.31,north_west,0.5,12,0
2009.02.28,12:24:47 AM,37.88,27.33,north_west,0.5,5,0
2011.06.07,12:52:35 AM,39.08,29.06,north_west,0.5,5,3.9
2011.10.23,12:47:48 AM,38.77,43.57,north_west,0.5,5.4,3.9
2012.10.30,12:38:15 AM,38.61,43.61,north_west,0.5,9,3.5
2016.11.06,12:22:47 AM,40.73,34.15,north_west,0.5,15.3,3.7
2017.05.20,12:05:00 AM,39.78,39.49,north_west,0.5,5,4
1953.03.18,12:28:55 AM,40,27.4,north_east,0.5,30,4.6
1953.03.18,12:28:00 AM,40,27.4,north_east,0.5,30,4.8
1953.03.18,12:20:03 AM,40,27.4,north_east,0.5,30,4.9
1953.07.22,12:09:38 AM,39.24,28.43,north_east,0.5,10,5.1
1954.03.27,12:13:46 AM,38.8,41.5,north_east,0.5,10,4.6
1968.09.03,12:56:16 AM,41.76,32.5,north_east,0.5,11,4.5
1969.04.23,12:19:29 AM,38.4,31.9,north_east,0.5,33,4.2
1969.04.24,12:49:37 AM,38.4,31.9,north_east,0.5,26,4.3
1970.03.29,12:50:30 AM,39.26,28.5,north_east,0.5,33,4.2
1971.05.16,12:20:18 AM,37.51,29.88,north_east,0.5,5,0
1972.05.14,12:12:35 AM,39.55,26.5,north_east,0.5,5,0
1975.03.17,12:42:35 AM,40.32,26.5,north_east,0.5,0,3.9
1976.09.30,12:38:52 AM,41.78,26.41,north_east,0.5,0,0
1989.03.21,12:15:56 AM,40.67,29.87,north_east,0.5,9,0
1998.10.05,12:55:56 AM,36.92,31.24,north_east,0.5,26,0
1999.07.10,12:45:46 AM,40.65,33.03,north_east,0.5,0,0
1999.11.08,12:59:45 AM,40.81,30.58,north_east,0.5,0,0
2000.06.07,12:10:32 AM,40.92,33.68,north_east,0.5,21,0
2000.08.10,12:47:09 AM,37.28,29.02,north_east,0.5,0,0
2002.01.31,12:36:47 AM,37.05,36.27,north_east,0.5,10,0
2003.05.01,12:48:30 AM,39.05,40.48,north_east,0.5,10,0
2003.05.11,12:17:51 AM,38.55,40.79,north_east,0.5,12,0
2003.05.16,12:42:19 AM,39.05,40.48,north_east,0.5,4,0
2003.06.18,12:33:57 AM,39.05,40.48,north_east,0.5,11,0
2005.05.12,1:00:00 AM,40.37,37.37,north_east,0.5,5,4.7
2006.10.28,12:28:26 AM,40.64,29.23,north_east,0.5,7.7,3.5
2010.04.12,12:01:59 AM,37.3,37.19,north_east,0.5,9.3,0
2011.05.19,12:41:45 AM,39.1,29.13,north_east,0.5,5,4
2011.11.10,12:11:51 AM,39.13,29.17,north_east,0.5,6,3.6
2012.01.06,12:16:49 AM,38.75,43.57,north_east,0.5,6.2,4.4
2012.03.16,12:19:47 AM,38.98,43.63,north_east,0.5,5,3.9
2014.03.16,12:38:58 AM,38.57,40.69,north_east,0.5,5,3.7
2015.06.25,12:00:48 AM,39.74,43.61,north_east,0.5,4.8,3.5
2016.10.15,12:51:03 AM,38.94,27.71,north_east,0.5,8.4,4.2
2016.10.25,12:52:49 AM,39.47,28.01,north_east,0.5,5.4,3.4
1972.07.04,12:17:19 AM,41.7,32.44,north,0.5,10,3.8
1978.02.01,12:50:32 AM,39.7,28.8,north,0.5,0,0
1981.10.02,12:03:40 AM,38.81,27.6,north,0.5,0,0
1999.01.29,12:47:29 AM,38.72,42.05,north,0.5,7,0
1999.08.19,12:49:51 AM,40.65,29.12,north,0.5,9,0
1999.08.22,12:47:45 AM,40.62,29.08,north,0.5,10,0
2004.12.02,12:51:48 AM,39.26,27.96,north,0.5,11,4.4
2015.12.04,12:37:40 AM,39.27,40.22,north,0.5,5,4.3
2017.07.29,12:24:11 AM,37.12,28.59,north,0.5,5,3.9
1936.09.21,12:09:38 AM,41.28,33.82,east,0.5,10,4.6
1967.04.04,12:39:32 AM,36.68,29.27,east,0.5,24,4.8
1971.05.20,12:59:57 AM,37.46,29.84,east,0.5,5,0
1991.06.05,12:10:54 AM,37.03,29.39,east,0.5,16,0
1991.06.20,12:01:13 AM,37.03,29.39,east,0.5,19,0
2000.11.15,12:05:33 AM,38.28,42.94,east,0.5,8,0
2002.02.09,12:34:18 AM,39.19,40.3,east,0.5,3,0
2014.04.08,12:08:36 AM,39.59,27.75,east,0.5,12.2,3.7
1967.08.26,12:18:03 AM,37.59,30.44,west,0.6,49,4.6
1982.04.24,12:04:08 AM,38.22,39.6,west,0.6,39,0
1986.06.17,12:30:32 AM,38.02,37.86,west,0.6,10,0
1994.10.19,12:51:26 AM,39.2,30.33,west,0.6,1,0
1994.11.13,12:32:55 AM,36.79,28.76,west,0.6,30,0
1996.02.22,12:35:21 AM,37.43,36.33,west,0.6,10,0
2002.03.29,12:47:27 AM,36.88,35.73,west,0.6,39,0
2008.01.07,12:26:35 AM,39.45,33.06,west,0.6,5,3.7
2011.10.25,12:39:39 AM,38.74,43.21,west,0.6,4,3.5
1916.01.24,12:55:16 AM,40.27,36.83,south_west,0.6,10,6.6
1946.05.31,12:12:50 AM,39.29,41.21,south_west,0.6,60,5.6
1947.12.19,12:31:18 AM,40.71,32.82,south_west,0.6,10,4.9
1957.05.27,12:01:35 AM,40.73,30.95,south_west,0.6,50,5.6
1966.05.02,12:40:44 AM,38.1,42.75,south_west,0.6,49,4.3
1978.01.07,12:48:48 AM,40.11,42.37,south_west,0.6,67,0
1979.07.24,12:27:04 AM,39.01,27.75,south_west,0.6,10,4
1979.08.09,12:28:32 AM,40.92,29.97,south_west,0.6,23,0
1985.01.21,12:22:58 AM,40.01,27.23,south_west,0.6,2,0
1998.03.05,12:03:03 AM,38.05,38.6,south_west,0.6,0,0
2000.01.16,12:34:54 AM,36.81,36.47,south_west,0.6,6,0
2000.06.20,12:11:55 AM,39.45,27.84,south_west,0.6,8,0
2002.02.03,12:47:23 AM,38.69,31.23,south_west,0.6,5,0
2003.03.08,12:18:06 AM,40.81,30.63,south_west,0.6,1,0
2003.08.06,12:37:44 AM,38.35,38.99,south_west,0.6,10,0
2005.01.13,12:35:50 AM,37,27.79,south_west,0.6,13.2,3.6
2005.03.15,12:31:07 AM,39.23,40.97,south_west,0.6,10,0
2009.11.26,12:35:52 AM,41.11,34.29,south_west,0.6,4.6,0
2010.03.02,12:43:14 AM,39.16,29.02,south_west,0.6,8,4.4
2010.03.08,12:32:31 AM,38.83,40.13,south_west,0.6,5,6
2011.07.18,12:57:39 AM,39.12,29.08,south_west,0.6,4.9,3.5
2011.10.23,12:20:50 AM,38.9,43.54,south_west,0.6,5,3.8
2011.11.02,12:12:33 AM,38.73,43.45,south_west,0.6,5,3.6
2014.07.23,12:06:48 AM,38.69,43.36,south_west,0.6,5,3.5
2017.03.08,12:26:50 AM,37.55,38.44,south_west,0.6,12.9,3.5
1924.01.22,12:05:44 AM,39.51,28.4,south_east,0.6,80,5.2
1939.12.27,12:48:34 AM,39.99,38.14,south_east,0.6,50,5.3
1949.07.08,12:15:01 AM,40.6,43.1,south_east,0.6,15,0
1957.09.21,12:16:59 AM,40.75,34.02,south_east,0.6,40,5
1958.10.26,12:40:39 AM,37.39,44.58,south_east,0.6,50,4.7
1970.09.09,12:25:59 AM,38.97,29.52,south_east,0.6,33,0
1971.05.06,12:04:44 AM,38.6,29.7,south_east,0.6,5,0
1977.07.10,12:46:11 AM,39.55,27.69,south_east,0.6,3,0
1979.10.15,12:50:15 AM,39.41,27.85,south_east,0.6,4,4
1981.08.05,12:34:04 AM,39.01,29.82,south_east,0.6,10,0
1981.09.05,12:34:04 AM,39.01,29.82,south_east,0.6,10,0
1982.03.23,12:56:13 AM,39.22,41.82,south_east,0.6,10,0
1982.05.19,12:32:59 AM,40.07,42.26,south_east,0.6,62,0
1983.07.08,12:55:01 AM,40.23,27.18,south_east,0.6,17,4.2
1989.08.29,12:18:10 AM,40.4,33.3,south_east,0.6,7,0
1989.10.13,12:56:10 AM,37.94,28.62,south_east,0.6,10,0
1991.07.11,12:54:20 AM,39.01,29.82,south_east,0.6,9,0
1994.02.01,12:30:00 AM,38.75,27.22,south_east,0.6,7,0
1994.10.11,12:55:02 AM,39.38,27.66,south_east,0.6,6,0
1998.04.06,12:38:29 AM,41.5,27.58,south_east,0.6,5,0
1998.10.23,12:39:06 AM,36.3,29.42,south_east,0.6,24,0
1999.01.21,12:18:03 AM,38.3,43.69,south_east,0.6,0,0
1999.11.01,12:38:22 AM,39.43,27.84,south_east,0.6,8,0
2000.03.13,12:03:17 AM,38.78,43.77,south_east,0.6,1,0
2004.03.25,12:01:39 AM,39.82,40.56,south_east,0.6,5,0
2005.04.01,12:35:56 AM,39.4,40.82,south_east,0.6,10,0
2007.02.22,12:49:27 AM,37.43,35.86,south_east,0.6,21,4.1
2009.07.14,12:23:53 AM,37.06,36.12,south_east,0.6,11,0
2009.10.09,12:19:46 AM,40.4,34.85,south_east,0.6,5,0
2010.03.08,12:47:38 AM,38.78,40.06,south_east,0.6,5,5.5
2010.03.13,12:19:21 AM,40.37,27.18,south_east,0.6,16,3.6
2011.05.19,12:25:32 AM,39.13,29.09,south_east,0.6,5,4.6
2011.08.18,12:35:32 AM,39.08,29.07,south_east,0.6,5.2,3.5
2014.11.26,12:11:17 AM,39.35,29.01,south_east,0.6,5,3.5
2016.10.15,12:03:25 AM,38.94,27.71,south_east,0.6,7,3.6
1957.05.29,12:47:53 AM,40.72,31.04,south,0.6,20,4.7
1968.03.21,12:42:51 AM,38.8,27.6,south,0.6,52,4.3
1968.06.11,12:16:04 AM,39.7,42,south,0.6,33,4.4
1982.03.16,12:50:15 AM,36.56,29.39,south,0.6,10,0
1985.06.11,12:57:15 AM,37.89,29.08,south,0.6,10,0
1987.02.24,12:19:12 AM,37.07,28.58,south,0.6,0,0
1995.10.01,12:57:13 AM,38.11,30.05,south,0.6,5,0
1999.09.09,12:00:47 AM,40.64,29.12,south,0.6,16,0
2004.04.17,12:47:42 AM,41.67,33.41,south,0.6,9,0
2009.07.10,12:07:06 AM,40.73,33.94,south,0.6,6.8,0
2012.06.16,12:12:56 AM,37.29,42.39,south,0.6,6.6,3.6
2013.04.25,12:54:15 AM,37.31,37.14,south,0.6,6,4.2
1952.09.30,12:50:44 AM,38.91,44.09,north_west,0.6,10,4.6
1967.07.22,12:27:41 AM,41,30.45,north_west,0.6,49,4.6
1967.07.22,12:21:41 AM,41,30.45,north_west,0.6,49,4.6
1967.10.26,12:55:39 AM,37.22,29.05,north_west,0.6,46,5
1973.04.19,12:13:54 AM,38.29,26.94,north_west,0.6,17,4.3
1975.10.12,12:47:28 AM,38.7,40.81,north_west,0.6,42,0
1981.07.28,12:17:09 AM,40.47,29.21,north_west,0.6,10,4.3
1981.08.28,12:17:09 AM,40.47,29.21,north_west,0.6,10,4.3
1983.11.19,12:08:17 AM,40.19,29.4,north_west,0.6,12,0
1984.04.01,12:17:41 AM,39.56,28.76,north_west,0.6,7,4.4
1985.10.16,12:37:16 AM,39.03,28.59,north_west,0.6,10,0
1995.12.06,12:49:52 AM,39.09,39.64,north_west,0.6,0,0
1996.04.15,12:23:06 AM,39.3,36.32,north_west,0.6,0,0
1997.01.23,12:14:06 AM,36.12,36.14,north_west,0.6,20,0
1999.11.13,12:00:56 AM,40.76,31.26,north_west,0.6,1,0
2000.05.23,12:42:56 AM,38.03,39.38,north_west,0.6,0,0
2000.08.23,12:41:27 AM,40.71,30.75,north_west,0.6,9,0
2002.06.20,12:53:08 AM,38.71,30.89,north_west,0.6,7,0
2003.05.19,12:45:49 AM,39,40.41,north_west,0.6,10,0
2004.04.23,12:49:21 AM,40.26,41.36,north_west,0.6,10,0
2004.04.23,12:23:47 AM,38.06,38.6,north_west,0.6,15,0
2004.05.28,12:14:41 AM,37.49,36.31,north_west,0.6,11,4.2
2004.08.04,12:18:53 AM,37.26,27.9,north_west,0.6,13,5
2005.01.13,12:00:48 AM,39.19,27.72,north_west,0.6,13,4.1
2005.01.29,12:11:57 AM,39.73,42.82,north_west,0.6,25.6,0
2005.06.18,12:15:00 AM,40.05,35.91,north_west,0.6,5,0
2007.05.01,12:53:31 AM,38.4,39.22,north_west,0.6,5,0
2009.01.11,12:29:57 AM,37.83,27.58,north_west,0.6,5,3.9
2011.05.20,12:37:51 AM,39.09,28.97,north_west,0.6,5,3.6
2011.11.07,12:28:13 AM,38.66,43.34,north_west,0.6,6,3.5
2012.02.12,12:49:08 AM,37.48,38.68,north_west,0.6,6.3,4.1
2012.11.14,12:59:20 AM,38.91,43.58,north_west,0.6,5,3.7
2013.07.08,12:33:39 AM,39.06,29.76,north_west,0.6,7.5,3.8
2015.12.03,12:36:25 AM,39.27,40.21,north_west,0.6,1.1,3.9
2016.11.20,12:52:36 AM,40.03,38.59,north_west,0.6,5.6,3.7
1944.02.01,12:08:52 AM,40.7,31.27,north_east,0.6,10,4.9
1946.01.21,12:25:32 AM,41.05,33.48,north_east,0.6,60,4.9
1956.07.14,12:01:07 AM,40.32,30.9,north_east,0.6,40,4.6
1957.05.27,12:05:15 AM,40.84,31.17,north_east,0.6,80,4.7
1978.03.21,12:38:24 AM,36.94,31.01,north_east,0.6,110,0
1980.05.03,12:25:01 AM,39.24,28.97,north_east,0.6,10,0
1980.05.06,12:03:39 AM,39.19,28.92,north_east,0.6,29,0
1984.06.12,12:57:09 AM,38.9,32,north_east,0.6,0,0
1984.06.23,12:31:23 AM,38.9,32,north_east,0.6,10,0
1986.09.12,12:34:51 AM,40.25,27.32,north_east,0.6,5,4.1
1993.05.19,12:45:48 AM,39.26,28.04,north_east,0.6,10,0
1994.01.28,12:45:25 AM,38.69,27.49,north_east,0.6,5,5.2
1995.10.01,12:23:02 AM,38.16,30.21,north_east,0.6,10,0
1995.10.11,12:44:59 AM,38.13,30.09,north_east,0.6,0,0
1996.05.01,12:19:21 AM,36.59,29.1,north_east,0.6,7,0
1998.01.18,12:01:34 AM,39.58,27.71,north_east,0.6,16,0
1999.11.13,12:59:00 AM,40.75,31.15,north_east,0.6,10,0
1999.11.30,12:03:54 AM,40.79,31.32,north_east,0.6,1,0
2000.06.06,12:12:54 AM,40.57,32.99,north_east,0.6,0,0
2002.10.12,12:04:26 AM,38.62,30.83,north_east,0.6,5,0
2003.05.21,12:21:51 AM,40.78,30.96,north_east,0.6,14,4.5
2006.03.03,12:30:37 AM,38.12,30.2,north_east,0.6,5,0
2006.11.17,12:24:59 AM,40.83,33.56,north_east,0.6,4.8,0
2007.09.07,12:50:57 AM,37.58,29.91,north_east,0.6,3.7,0
2008.05.18,12:32:24 AM,40.84,31.02,north_east,0.6,6.9,3.5
2011.05.20,12:20:37 AM,39.1,28.95,north_east,0.6,5,3.7
2011.11.07,12:37:43 AM,38.9,43.61,north_east,0.6,6,3.5
2012.04.14,12:13:09 AM,39.45,43.91,north_east,0.6,5,3.5
2013.11.24,12:51:24 AM,40.79,31.88,north_east,0.6,6.5,3.6
1969.10.07,12:09:12 AM,39.2,28.4,north,0.6,13,5
1971.05.22,12:32:34 AM,38.96,40.34,north,0.6,80,4.2
1977.10.28,12:37:09 AM,38.02,27.7,north,0.6,0,0
1987.04.25,12:11:00 AM,39.3,27.92,north,0.6,3,4
1996.01.22,12:04:43 AM,39.02,27.84,north,0.6,14,0
2002.12.09,12:45:21 AM,36.92,34.56,north,0.6,13,0
2013.11.08,12:55:34 AM,38.51,36.78,north,0.6,5,3.5
2017.02.28,12:27:33 AM,39.48,26.06,north,0.6,11.2,4.3
1960.06.19,12:29:41 AM,38.87,37.75,east,0.6,70,4.6
1974.03.16,12:33:26 AM,38.65,29.17,east,0.6,5,0
1984.08.22,12:49:35 AM,38.45,30.59,east,0.6,19,0
2000.05.27,12:05:45 AM,41.22,33.52,east,0.6,9,0
2001.04.11,12:27:27 AM,35.91,36.14,east,0.6,14,0
2005.01.10,12:48:50 AM,37.01,27.8,east,0.6,16.5,5.3
2009.03.03,12:15:59 AM,39.02,40.51,east,0.6,5,0
2009.06.04,12:02:14 AM,36.98,35.92,east,0.6,17,3.9
2012.04.16,12:39:06 AM,39.13,29.18,east,0.6,5,3.5
1959.04.19,12:59:25 AM,39.63,42.3,west,0.7,50,4.6
1971.09.20,12:02:37 AM,41.54,32.66,west,0.7,10,3.8
1990.04.07,12:34:37 AM,37.14,29.5,west,0.7,1,0
1995.08.19,12:05:43 AM,40.19,29.57,west,0.7,5,0
1998.06.27,12:22:50 AM,37,35.76,west,0.7,10,0
1999.12.20,12:57:55 AM,40.82,31.13,west,0.7,4,0
2000.06.09,12:38:55 AM,40.73,33.01,west,0.7,1,0
2002.02.04,12:06:57 AM,38.6,31.12,west,0.7,10,0
2010.03.23,12:33:14 AM,39.97,38.63,west,0.7,5,4.2
2014.06.13,12:57:18 AM,39.1,40.81,west,0.7,1,3.5
2017.02.06,12:58:43 AM,39.53,26.11,west,0.7,10.7,3.5
1914.10.03,12:23:00 AM,38,30,south_west,0.7,15,4.7
1914.10.04,12:28:00 AM,38,30,south_west,0.7,15,4.6
1914.10.04,12:10:00 AM,38,30,south_west,0.7,15,4.7
1914.10.04,12:50:01 AM,38,30,south_west,0.7,15,0
1914.10.04,12:20:01 AM,38,30,south_west,0.7,15,0
1914.10.04,12:50:00 AM,38,30,south_west,0.7,15,4.9
1914.10.04,12:07:00 AM,38,30,south_west,0.7,15,4.7
1914.10.04,12:22:00 AM,38,30,south_west,0.7,15,4.7
1914.10.05,12:09:00 AM,38,30,south_west,0.7,15,4.6
1914.10.06,12:30:00 AM,38,30,south_west,0.7,15,4.6
1914.10.08,12:13:00 AM,38,30,south_west,0.7,15,4.8
1914.10.10,12:13:00 AM,38,30,south_west,0.7,15,4.6
1914.10.11,12:45:00 AM,38,30,south_west,0.7,15,5.1
1914.10.13,12:38:00 AM,38,30,south_west,0.7,15,4.6
1914.10.17,12:13:00 AM,38,30,south_west,0.7,15,4.8
1925.08.07,12:02:01 AM,38,30,south_west,0.7,15,0
1925.08.07,12:32:01 AM,38,30,south_west,0.7,15,0
1925.08.07,12:12:56 AM,38,30,south_west,0.7,15,4.6
1925.08.08,12:04:12 AM,38,30,south_west,0.7,15,4.8
1925.08.09,12:16:40 AM,38,30,south_west,0.7,15,4.8
1925.08.12,12:05:02 AM,38,30,south_west,0.7,15,0
1925.08.16,12:58:24 AM,38,30,south_west,0.7,15,5
1925.08.28,12:58:01 AM,38,30,south_west,0.7,15,0
1931.05.06,12:22:25 AM,37.5,39.5,south_west,0.7,30,4.9
1939.08.09,12:43:51 AM,39.91,29.81,south_west,0.7,60,5
1958.09.04,12:22:01 AM,37.9,27.6,south_west,0.7,20,0
1966.11.03,12:17:53 AM,38.97,31.1,south_west,0.7,9,4.6
1969.03.23,12:11:02 AM,37.9,27.6,south_west,0.7,5,0
1970.03.31,12:30:49 AM,38.93,29.3,south_west,0.7,55,4.4
1970.04.04,12:52:26 AM,39.7,30,south_west,0.7,5,0
1976.09.15,12:15:07 AM,37.9,28.4,south_west,0.7,0,0
1977.06.10,12:55:46 AM,39.35,29.34,south_west,0.7,10,0
1977.11.20,12:43:34 AM,37.7,27.5,south_west,0.7,33,0
1983.07.30,12:38:44 AM,37.7,27.5,south_west,0.7,0,0
1983.09.23,12:32:54 AM,38.83,27.07,south_west,0.7,10,0
1986.08.03,12:33:25 AM,37.19,37.16,south_west,0.7,39,0
1988.07.19,12:44:13 AM,38.22,38.73,south_west,0.7,10,0
1994.07.15,12:37:28 AM,38.25,27.67,south_west,0.7,5,0
1995.10.03,12:38:11 AM,38.01,30.05,south_west,0.7,11,0
1996.04.02,12:17:37 AM,37.5,36.81,south_west,0.7,11,0
1997.01.22,12:35:15 AM,36.12,36.2,south_west,0.7,19,0
1999.02.14,12:57:57 AM,36.64,34.19,south_west,0.7,0,0
1999.08.25,12:42:04 AM,40.74,30.55,south_west,0.7,1,0
2000.01.23,12:24:15 AM,40.79,30.74,south_west,0.7,8,0
2000.07.08,12:21:28 AM,38.25,42.97,south_west,0.7,2,0
2000.12.06,12:45:26 AM,40.37,43.35,south_west,0.7,0,0
2001.06.03,12:01:15 AM,38.99,27.06,south_west,0.7,1,0
2001.06.08,12:24:55 AM,38.42,39.26,south_west,0.7,10,0
2002.09.04,12:35:52 AM,38.28,27.28,south_west,0.7,11,4.2
2004.02.28,12:32:51 AM,37.22,30.4,south_west,0.7,30,4.1
2004.08.11,12:10:24 AM,38.49,39.28,south_west,0.7,5,0
2005.10.06,12:22:40 AM,36.8,36.51,south_west,0.7,20.9,0
2006.04.20,12:10:20 AM,41.69,32.47,south_west,0.7,8,0
2007.02.25,12:14:31 AM,38.41,39.2,south_west,0.7,9.9,0
2007.03.02,12:40:29 AM,38.36,39.15,south_west,0.7,5,0
2007.04.23,12:56:08 AM,40.03,39.75,south_west,0.7,2.9,3.7
2008.04.13,12:24:07 AM,36.98,29.19,south_west,0.7,5,3.7
2009.05.30,12:01:11 AM,38.46,27.48,south_west,0.7,16.6,3.3
2011.07.11,12:09:13 AM,40.17,29.96,south_west,0.7,6.5,4.6
2011.10.26,12:13:36 AM,38.83,43.58,south_west,0.7,5,3.5
2012.05.03,12:16:04 AM,39.12,29.07,south_west,0.7,2.6,4.4
2016.10.15,12:35:29 AM,38.94,27.69,south_west,0.7,7.6,3.6
1926.03.17,12:20:00 AM,37,35,south_east,0.7,30,5.3
1928.01.24,12:36:12 AM,40.99,30.86,south_east,0.7,10,5.2
1938.05.31,12:55:22 AM,40.9,33.73,south_east,0.7,10,5
1948.06.20,12:58:25 AM,39.14,41.43,south_east,0.7,30,4.8
1969.02.25,12:43:51 AM,41.56,32.27,south_east,0.7,31,0
1969.04.30,12:20:32 AM,39.12,28.52,south_east,0.7,8,5.2
1970.03.30,12:25:02 AM,38.3,29.2,south_east,0.7,5,0
1970.06.10,12:44:57 AM,39.07,30.2,south_east,0.7,37,4
1974.01.04,12:30:13 AM,39.75,26.73,south_east,0.7,5,0
1974.09.07,12:33:19 AM,39.67,28.61,south_east,0.7,17,0
1976.06.21,12:03:20 AM,39.2,28.9,south_east,0.7,0,0
1979.07.19,12:14:37 AM,39.58,28.63,south_east,0.7,7,0
1980.10.25,12:16:29 AM,37.97,38.61,south_east,0.7,64,0
1982.12.27,12:04:48 AM,38.96,27.91,south_east,0.7,8,4.2
1986.01.01,12:09:06 AM,39.14,41.83,south_east,0.7,36,0
1991.06.03,12:30:41 AM,36.99,29.34,south_east,0.7,22,0
1992.02.12,12:55:11 AM,40.58,35.8,south_east,0.7,10,0
1993.09.28,12:07:42 AM,40.64,29.81,south_east,0.7,10,0
1996.01.06,12:17:40 AM,38.14,30.04,south_east,0.7,6,0
1998.11.10,12:54:54 AM,39.15,40.14,south_east,0.7,2,0
1999.04.25,12:49:00 AM,37.97,41.06,south_east,0.7,27,0
2000.05.01,12:13:42 AM,40.09,26.23,south_east,0.7,0,0
2000.06.10,12:52:03 AM,40.64,33,south_east,0.7,7,0
2000.12.16,12:42:42 AM,38.55,31.18,south_east,0.7,0,0
2001.01.06,12:29:00 AM,38.14,38.36,south_east,0.7,2,0
2001.02.07,12:53:35 AM,38.27,39.7,south_east,0.7,10,0
2001.09.13,12:26:38 AM,37.37,35.98,south_east,0.7,6,0
2001.09.17,12:05:45 AM,38.09,42.54,south_east,0.7,3,0
2002.02.09,12:36:15 AM,38.69,39.94,south_east,0.7,7,0
2002.05.23,12:08:01 AM,37.32,36.34,south_east,0.7,12,0
2003.05.01,12:10:31 AM,39.04,40.48,south_east,0.7,3,0
2003.05.15,12:06:26 AM,38.94,40.49,south_east,0.7,3,0
2005.06.23,12:06:20 AM,38.29,31.06,south_east,0.7,13,3.6
2006.07.24,12:04:57 AM,37.47,38.69,south_east,0.7,5.4,0
2006.08.15,12:03:51 AM,39.27,42.72,south_east,0.7,11.9,0
2009.04.01,12:08:48 AM,40.84,31.06,south_east,0.7,8.9,4
2010.12.08,12:50:52 AM,37.88,27.34,south_east,0.7,6.8,4
2011.10.25,12:38:04 AM,38.67,43.25,south_east,0.7,5,3.8
2012.01.29,12:59:17 AM,38.97,43.63,south_east,0.7,5,4
2012.10.05,12:50:16 AM,39.34,33.8,south_east,0.7,5,3.9
2013.03.10,12:04:15 AM,38.69,43.37,south_east,0.7,4,4
2015.09.07,12:37:36 AM,39.18,40.21,south_east,0.7,8.4,4.5
2016.11.26,12:52:09 AM,40.26,33.34,south_east,0.7,9.6,3.9
1914.10.03,12:07:02 AM,37.7,30.4,south,0.7,14,6.4
1971.12.18,12:43:08 AM,39.5,29.1,south,0.7,5,0
1973.03.02,12:30:01 AM,39.2,28.1,south,0.7,55,0
1976.03.13,12:53:37 AM,39.37,27.5,south,0.7,0,0
1976.05.22,12:01:57 AM,39.25,29.18,south,0.7,10,4.4
1979.10.21,12:23:43 AM,37.31,27.97,south,0.7,0,0
1982.06.28,12:50:23 AM,37.2,27.9,south,0.7,0,0
1984.02.07,12:47:13 AM,37.2,27.9,south,0.7,0,0
1989.05.04,12:49:54 AM,37.2,27.9,south,0.7,10,0
1999.08.27,12:39:37 AM,40.81,30.13,south,0.7,10,0
2005.01.21,12:49:01 AM,37.02,27.78,south,0.7,13.8,0
2007.03.08,12:01:20 AM,38.42,39.24,south,0.7,5,0
2010.05.08,12:46:28 AM,38.79,40.06,south,0.7,5,3.5
2012.03.26,12:35:33 AM,39.17,42.33,south,0.7,5,5
2012.11.06,12:21:22 AM,39.12,29.08,south,0.7,8.3,3.5
2013.09.17,12:14:29 AM,39.08,41.4,south,0.7,5,3.7
1920.05.01,12:34:40 AM,37,28.7,north_west,0.7,30,4.9
1921.05.22,12:23:16 AM,37,28.7,north_west,0.7,32,5
1967.07.22,12:47:30 AM,41.07,30.59,north_west,0.7,59,4.6
1970.04.19,12:05:52 AM,38.87,30.2,north_west,0.7,10,4.4
1971.05.22,12:43:59 AM,38.85,40.52,north_west,0.7,3,0
1983.11.03,12:46:18 AM,40.16,29.28,north_west,0.7,14,0
1984.09.18,12:26:02 AM,40.9,42.24,north_west,0.7,10,0
1985.06.10,12:41:54 AM,40.6,35.8,north_west,0.7,10,0
1985.12.07,12:56:00 AM,37,28.7,north_west,0.7,0,0
1985.12.31,12:19:54 AM,40.63,29.98,north_west,0.7,6,0
1991.03.19,12:44:11 AM,37,28.7,north_west,0.7,7,0
1992.04.22,12:48:10 AM,37.09,28.07,north_west,0.7,5,0
1995.10.04,12:26:56 AM,38.08,30.11,north_west,0.7,0,0
1997.01.22,12:36:04 AM,38.13,28.9,north_west,0.7,8,0
1999.08.18,12:17:58 AM,40.67,30.65,north_west,0.7,24,0
1999.08.19,12:48:20 AM,40.64,29.15,north_west,0.7,12,0
1999.11.14,12:13:39 AM,40.8,31.13,north_west,0.7,6,0
