carat,cut,clarity,price
0.79,Ideal,SI1,2878
0.73,Very Good,SI1,2879
0.63,Premium,IF,2879
0.7,Premium,VS1,2879
0.71,Premium,VS1,2879
0.84,Ideal,SI2,2879
0.84,Ideal,SI2,2879
1.02,Ideal,SI2,2879
0.72,Fair,VS1,2879
0.72,Ideal,VS1,2879
0.92,Very Good,SI2,2880
0.74,Very Good,SI1,2880
0.7,Ideal,VVS1,2881
0.71,Very Good,VS2,2881
1.05,Premium,I1,2881
0.7,Very Good,IF,2882
0.54,Ideal,VVS1,2882
0.73,Premium,VS2,2882
0.88,Fair,SI1,2882
0.73,Premium,VS2,2882
0.72,Ideal,SI1,2883
0.9,Good,SI2,2883
0.9,Fair,SI2,2883
1.03,Fair,SI2,2884
0.84,Very Good,SI1,2885
1.01,Premium,SI1,2885
0.77,Ideal,SI2,2885
0.8,Fair,SI1,2885
0.9,Fair,SI2,2885
0.73,Ideal,SI1,2886
0.72,Ideal,SI1,2886
0.71,Very Good,SI1,2887
0.7,Premium,VS1,2887
0.79,Ideal,VS1,2888
0.72,Very Good,VVS2,2889
0.7,Very Good,VS2,2889
0.7,Very Good,VS1,2889
0.9,Good,SI2,2889
0.71,Very Good,VS1,2889
0.5,Ideal,VVS2,2889
0.5,Ideal,VVS2,2889
0.74,Ideal,SI1,2889
0.77,Premium,VS2,2889
0.77,Premium,SI1,2889
0.8,Ideal,SI1,2890
0.8,Ideal,SI1,2890
0.8,Premium,SI1,2890
0.8,Good,SI1,2890
0.66,Ideal,VVS1,2890
0.71,Very Good,VS2,2891
0.71,Ideal,VS2,2891
0.71,Ideal,VS2,2891
0.71,Ideal,VS2,2891
0.72,Ideal,SI1,2891
0.71,Good,VS2,2891
0.86,Ideal,SI2,2892
1.19,Fair,I1,2892
0.71,Very Good,VS1,2893
0.82,Very Good,SI2,2893
0.71,Ideal,VVS2,2893
0.75,Ideal,VS2,2893
0.7,Very Good,VVS1,2893
0.8,Ideal,SI2,2893
0.82,Good,SI2,2893
0.82,Very Good,SI1,2893
0.82,Premium,SI1,2893
0.81,Very Good,SI2,2894
0.81,Ideal,SI2,2894
0.76,Ideal,SI1,2894
0.71,Very Good,VS2,2895
0.7,Very Good,VS1,2895
0.7,Ideal,VVS2,2895
0.74,Very Good,VS1,2896
0.77,Very Good,VS2,2896
0.77,Very Good,VS2,2896
0.53,Ideal,VVS1,2896
0.79,Ideal,SI1,2896
0.73,Ideal,SI2,2896
0.77,Ideal,SI2,2896
0.77,Premium,SI1,2896
1.01,Very Good,I1,2896
1.01,Ideal,I1,2896
0.6,Very Good,VVS2,2897
0.76,Premium,SI1,2897
0.54,Ideal,VVS2,2897
0.72,Ideal,SI1,2897
0.72,Good,VS1,2897
0.74,Premium,VS2,2897
1.12,Premium,SI2,2898
0.75,Ideal,SI1,2898
0.77,Ideal,SI1,2898
0.98,Good,SI2,2898
0.79,Ideal,SI1,2898
0.79,Ideal,SI1,2898
0.79,Ideal,SI1,2898
0.79,Ideal,SI1,2898
0.79,Ideal,SI1,2898
0.79,Ideal,SI1,2898
0.7,Good,VVS1,2899
0.7,Very Good,SI1,2900
0.72,Premium,VS1,2900
0.8,Premium,SI1,2901
0.81,Ideal,SI2,2901
0.81,Premium,SI2,2901
0.74,Ideal,VS2,2901
0.73,Premium,VS2,2902
0.73,Ideal,VS2,2902
0.75,Ideal,SI1,2902
0.71,Fair,VS2,2902
0.71,Premium,VS2,2902
0.75,Premium,SI1,2903
0.75,Ideal,SI1,2903
0.72,Ideal,SI1,2903
0.72,Premium,SI1,2903
0.72,Premium,VS2,2903
0.79,Very Good,SI1,2904
0.79,Very Good,SI2,2904
0.7,Very Good,VS1,2904
0.62,Ideal,VVS2,2904
0.7,Very Good,VVS2,2905
0.7,Very Good,VVS2,2905
0.7,Very Good,VVS2,2905
0.71,Very Good,VS2,2905
0.86,Very Good,VS1,2905
0.53,Ideal,VVS1,2905
0.91,Very Good,SI1,2905
0.95,Good,SI2,2905
0.91,Premium,SI1,2905
0.74,Very Good,VS2,2906
0.8,Ideal,VS1,2906
0.74,Good,SI1,2906
0.61,Ideal,VVS2,2907
0.61,Ideal,VVS2,2907
0.61,Ideal,VVS2,2907
0.72,Ideal,VVS1,2907
0.7,Ideal,VS2,2907
0.71,Ideal,VS1,2907
0.79,Ideal,SI1,2907
0.72,Ideal,SI1,2907
0.33,Ideal,SI2,557
0.39,Ideal,SI2,558
0.32,Ideal,SI1,558
0.25,Premium,VS1,558
0.25,Good,VS1,558
0.25,Premium,VS1,558
0.25,Premium,VS1,558
0.31,Premium,VS2,558
0.31,Premium,VS2,558
0.31,Very Good,VS2,558
0.31,Premium,VS2,558
0.31,Premium,SI1,558
0.31,Premium,SI1,558
0.31,Ideal,SI2,558
0.31,Ideal,SI2,558
0.31,Ideal,SI2,558
0.31,Premium,VS2,558
0.31,Ideal,VS2,558
0.31,Premium,VS2,558
0.31,Premium,VS2,558
0.31,Premium,VS2,558
0.31,Very Good,VS2,558
0.31,Premium,VS2,558
0.31,Premium,SI1,558
0.31,Premium,SI1,558
0.31,Good,SI1,558
0.31,Premium,SI1,558
0.31,Premium,SI1,558
0.31,Ideal,SI1,558
0.31,Premium,SI2,558
0.82,Very Good,SI1,2908
0.73,Ideal,VS1,2908
0.7,Premium,VS2,2909
0.7,Premium,VS2,2909
0.71,Ideal,VS1,2909
0.71,Ideal,VS1,2909
0.9,Ideal,SI2,2909
0.71,Very Good,VS1,2910
1.05,Premium,SI2,2911
0.59,Ideal,VVS2,2911
0.71,Ideal,VS2,2911
0.77,Good,VS2,2911
0.73,Good,VS2,2912
0.7,Good,VS2,2912
0.73,Good,VS2,2912
0.8,Premium,SI1,2912
1,Fair,SI2,2912
1,Fair,SI1,2912
1,Fair,SI2,2912
0.7,Very Good,VS2,2913
0.71,Premium,SI1,2913
0.71,Premium,SI2,2913
0.71,Premium,SI1,2913
0.71,Very Good,SI1,2913
0.71,Ideal,SI1,2913
0.71,Premium,SI1,2913
0.91,Premium,SI2,2913
0.83,Premium,SI1,2913
0.85,Ideal,SI2,2913
0.8,Very Good,SI1,2914
0.73,Ideal,SI1,2914
0.83,Very Good,VS2,2915
0.77,Very Good,SI1,2915
0.8,Very Good,SI2,2915
0.71,Ideal,VS2,2915
0.73,Very Good,VS1,2916
0.93,Ideal,SI1,2917
0.74,Premium,VS1,2917
0.7,Ideal,VS2,2917
0.71,Ideal,VS2,2917
0.71,Very Good,VS2,2918
0.8,Very Good,VS2,2918
0.71,Ideal,VVS1,2918
0.72,Ideal,VS2,2918
0.83,Very Good,SI2,2918
0.72,Very Good,VS1,2919
0.8,Very Good,SI1,2919
0.73,Premium,VVS2,2919
0.7,Good,VS1,2919
0.73,Ideal,VS1,2919
0.73,Ideal,VVS2,2919
0.71,Premium,VS1,2920
0.72,Ideal,SI1,2920
0.71,Premium,VS1,2920
0.71,Ideal,VS1,2920
0.74,Very Good,VVS2,2921
0.71,Very Good,VS2,2921
0.71,Very Good,VS2,2921
0.71,Very Good,SI1,2921
0.65,Ideal,VVS2,2921
0.9,Fair,VS2,2921
0.71,Very Good,VS2,2922
0.71,Very Good,VS2,2922
0.68,Very Good,VS1,2922
0.53,Ideal,VVS1,2922
0.77,Ideal,SI2,2922
0.72,Very Good,VS2,2923
0.72,Very Good,VS2,2923
0.7,Very Good,SI1,2923
0.75,Very Good,SI1,2923
0.75,Very Good,SI1,2923
0.87,Ideal,SI1,2923
0.71,Ideal,VS1,2923
0.77,Ideal,SI2,2923
0.78,Ideal,SI1,2923
0.75,Good,SI1,2923
0.9,Premium,VS2,2923
0.7,Ideal,VS1,2924
0.8,Very Good,SI1,2925
0.7,Very Good,VS1,2925
0.51,Very Good,IF,2925
0.71,Ideal,IF,2925
1.02,Ideal,I1,2925
1.2,Premium,I1,2925
0.81,Good,SI2,2926
0.81,Premium,SI1,2926
0.81,Premium,SI1,2926
0.77,Very Good,VS1,2927
0.8,Ideal,SI1,2927
0.9,Premium,SI2,2927
0.7,Very Good,VS2,2928
0.7,Very Good,VS2,2928
0.74,Very Good,SI1,2929
0.8,Very Good,VS2,2929
0.7,Ideal,VS2,2929
0.7,Ideal,SI1,2929
0.71,Very Good,VS2,2930
0.7,Premium,VS1,2930
0.7,Ideal,VS1,2930
0.71,Ideal,VS2,2930
0.71,Ideal,VS1,2930
0.71,Ideal,VS1,2930
0.9,Very Good,SI2,2930
0.9,Fair,SI2,2930
0.71,Ideal,VVS1,2930
0.7,Very Good,VVS2,2931
0.72,Very Good,VS2,2931
0.72,Ideal,VS2,2931
0.7,Premium,VVS1,2932
0.7,Premium,VVS2,2932
0.7,Very Good,VVS2,2932
0.72,Very Good,VVS2,2933
0.59,Very Good,VVS2,2933
0.73,Premium,VS2,2933
0.75,Ideal,VS2,2933
0.75,Good,SI2,2933
0.9,Good,SI2,2934
0.71,Ideal,SI2,2934
0.91,Premium,SI1,2935
1.17,Fair,I1,2935
0.8,Premium,VS1,2935
0.7,Very Good,VVS2,2936
0.81,Very Good,SI1,2936
0.74,Ideal,VS2,2936
0.7,Ideal,SI2,2936
0.82,Ideal,SI2,2937
0.76,Premium,SI1,2937
0.76,Premium,VS1,2937
0.95,Premium,SI2,2937
0.71,Very Good,VVS1,2938
0.71,Very Good,VVS1,2938
0.81,Ideal,SI2,2938
0.73,Very Good,VS2,2939
0.73,Very Good,VS1,2939
0.83,Very Good,SI2,2939
0.77,Premium,SI1,2939
0.8,Ideal,SI2,2939
0.73,Ideal,VS2,2939
0.72,Ideal,SI2,2939
0.75,Ideal,VS2,2939
0.8,Premium,SI2,2939
0.81,Ideal,VS2,2939
0.82,Premium,VS2,2939
0.7,Good,VVS2,2940
1.24,Very Good,I1,2940
0.7,Very Good,VVS2,2940
0.7,Ideal,VS1,2940
0.75,Fair,VS2,2940
1,Good,I1,2940
0.75,Ideal,VS2,2940
0.7,Ideal,VS2,2940
0.79,Very Good,SI2,2941
0.8,Good,SI1,2941
0.81,Very Good,SI2,2942
0.71,Premium,VS1,2942
1.03,Fair,SI2,2942
0.7,Ideal,VS2,2942
0.76,Premium,SI1,2942
1.01,Fair,SI2,2942
0.73,Ideal,SI1,2943
0.72,Ideal,VS2,2943
0.74,Very Good,VVS2,2944
0.79,Ideal,SI1,2944
0.57,Very Good,VVS1,2945
0.79,Very Good,VS2,2945
0.78,Very Good,SI1,2945
0.85,Good,SI1,2945
0.71,Very Good,VS1,2946
0.71,Very Good,VS1,2946
0.72,Ideal,VVS1,2946
0.72,Ideal,VVS1,2946
0.77,Ideal,SI1,2946
0.79,Ideal,SI1,2946
0.78,Very Good,VS1,2947
0.76,Ideal,VS1,2947
0.92,Ideal,SI2,2947
0.73,Premium,VS2,2947
0.7,Ideal,VVS1,2947
0.7,Ideal,VVS1,2947
0.74,Ideal,VS1,2947
0.74,Ideal,VS1,2947
0.73,Ideal,SI1,2947
0.82,Good,VS2,2947
0.9,Premium,SI1,2947
0.73,Ideal,VS1,2948
0.7,Ideal,SI1,2948
0.9,Premium,SI2,2948
0.9,Fair,SI2,2948
0.9,Premium,SI2,2948
0.9,Ideal,SI2,2948
1,Fair,SI2,2948
0.72,Very Good,VS2,2949
0.76,Ideal,SI1,2949
0.77,Ideal,SI1,2949
0.72,Ideal,VS1,2949
0.99,Fair,SI1,2949
0.81,Very Good,VS1,2950
0.71,Ideal,VS1,2950
0.71,Premium,VS2,2950
0.54,Ideal,VVS1,2951
0.72,Very Good,VS1,2951
0.81,Ideal,SI1,2951
0.73,Ideal,SI1,2951
0.72,Ideal,SI1,2951
0.7,Very Good,VS2,2952
0.7,Very Good,VS2,2952
0.7,Very Good,VS2,2952
0.7,Very Good,VS1,2952
0.72,Ideal,VS2,2952
0.72,Ideal,VS2,2952
0.7,Ideal,VS2,2952
0.7,Ideal,VS2,2952
0.7,Ideal,VS2,2952
0.74,Ideal,IF,2952
0.7,Good,VS1,2952
0.8,Very Good,VS2,2953
0.79,Premium,VS2,2953
0.75,Good,VS1,2953
0.71,Very Good,VS2,2954
0.72,Ideal,SI1,2954
0.72,Premium,VS2,2954
0.72,Premium,SI1,2954
0.75,Ideal,SI1,2954
0.82,Very Good,SI1,2954
0.76,Ideal,VS2,2954
0.89,Premium,VS1,2955
0.7,Very Good,VS2,2956
0.74,Very Good,VS1,2956
0.74,Very Good,VS1,2956
0.95,Good,SI2,2956
0.91,Very Good,SI1,2956
0.7,Ideal,VS2,2956
0.71,Good,VVS2,2956
0.7,Premium,VS1,2956
0.72,Ideal,VS2,2956
0.72,Ideal,VS2,2956
0.72,Ideal,VVS1,2958
0.79,Ideal,VS1,2958
0.72,Good,VS1,2958
0.98,Fair,SI2,2958
0.56,Very Good,VVS1,2959
0.7,Very Good,VS1,2959
0.79,Premium,VS2,2959
0.82,Ideal,SI1,2959
0.74,Fair,VVS2,2959
0.71,Very Good,VVS2,2960
0.7,Very Good,VS2,2960
0.7,Good,VS2,2960
0.7,Ideal,VS2,2960
0.76,Ideal,VS2,2960
0.72,Ideal,VS2,2960
0.64,Ideal,IF,2960
0.71,Good,VVS2,2960
0.74,Ideal,VS1,2960
0.77,Very Good,VS1,2961
0.74,Ideal,VVS2,2961
0.72,Premium,VS1,2961
0.73,Premium,VS1,2961
0.73,Premium,VS1,2961
0.63,Ideal,VVS2,2961
0.72,Ideal,VS1,2961
0.76,Ideal,SI1,2961
0.71,Premium,VS1,2961
0.75,Premium,VS1,2961
0.96,Premium,SI2,2961
0.63,Ideal,VVS2,2962
0.72,Ideal,VS2,2962
0.71,Ideal,VS1,2962
0.82,Premium,SI1,2962
0.71,Ideal,VS1,2963
0.91,Very Good,SI2,2963
0.71,Very Good,VS2,2964
0.71,Very Good,SI1,2964
0.71,Very Good,SI1,2964
0.7,Good,VS1,2964
0.7,Fair,VS1,2964
0.75,Ideal,SI1,2964
0.9,Fair,SI2,2964
0.9,Good,SI2,2964
0.9,Fair,VS1,2964
0.9,Premium,VS1,2964
1,Fair,SI1,2964
1.5,Fair,I1,2964
1.05,Premium,I1,2964
0.9,Fair,VS1,2964
0.71,Ideal,VS1,2965
0.71,Ideal,VS1,2965
0.71,Ideal,VS1,2965
0.71,Ideal,VS1,2965
0.7,Ideal,SI1,2965
0.7,Ideal,SI1,2965
0.73,Very Good,VS2,2966
0.85,Very Good,SI2,2966
0.7,Ideal,VVS1,2966
0.75,Ideal,SI1,2966
0.82,Ideal,SI2,2966
0.7,Very Good,VS1,2967
0.7,Very Good,VS1,2967
0.86,Very Good,SI2,2967
0.79,Ideal,VS2,2967
0.31,Premium,SI2,558
0.31,Premium,SI2,558
0.31,Ideal,SI2,558
0.3,Very Good,VVS2,559
0.31,Very Good,VS2,559
0.31,Very Good,VS2,559
0.31,Very Good,VS2,559
0.24,Ideal,VVS1,559
0.24,Ideal,VVS1,559
0.24,Ideal,VVS1,559
0.24,Ideal,VVS1,559
0.24,Ideal,VVS1,559
0.32,Ideal,SI1,559
0.32,Ideal,SI1,559
0.24,Ideal,IF,559
0.24,Ideal,IF,559
0.24,Ideal,IF,559
0.24,Ideal,IF,559
0.24,Ideal,IF,559
0.32,Ideal,VS1,559
0.32,Ideal,VS1,559
0.25,Very Good,VVS2,560
0.25,Very Good,VVS1,560
0.25,Very Good,IF,560
0.27,Very Good,IF,560
0.32,Ideal,VS2,560
0.36,Ideal,SI1,560
0.41,Ideal,SI1,561
0.32,Premium,VS1,561
0.32,Ideal,VS1,561
0.75,Very Good,SI1,2968
0.92,Premium,SI1,2968
1.13,Fair,I1,2968
0.71,Premium,VS2,2968
1.06,Premium,SI2,2968
0.9,Ideal,SI2,2968
0.8,Ideal,VS2,2969
0.52,Premium,VVS2,2970
0.72,Very Good,VS1,2970
0.7,Good,VS1,2970
0.78,Premium,VS2,2970
0.78,Ideal,VS2,2970
1.04,Good,SI2,2970
0.91,Fair,SI1,2971
0.81,Very Good,SI1,2972
0.76,Ideal,VS1,2972
0.7,Ideal,VS1,2972
0.9,Very Good,SI2,2972
0.81,Premium,VS1,2972
0.9,Very Good,SI2,2973
0.75,Ideal,VS1,2973
0.77,Ideal,SI2,2973
0.7,Ideal,VS1,2973
0.81,Very Good,SI1,2973
0.7,Good,VS1,2973
0.82,Ideal,SI1,2974
0.57,Ideal,IF,2974
0.9,Good,SI1,2974
1,Fair,SI2,2974
0.71,Ideal,VS2,2974
0.7,Very Good,VS1,2975
0.7,Premium,VVS2,2975
0.82,Very Good,SI2,2975
0.8,Ideal,SI1,2975
0.83,Premium,SI1,2975
0.83,Ideal,VS2,2975
0.77,Premium,SI1,2975
0.79,Ideal,SI1,2976
0.72,Ideal,SI1,2976
0.91,Ideal,SI2,2976
0.71,Very Good,VVS2,2977
0.81,Ideal,SI1,2977
0.76,Premium,VS2,2977
0.54,Ideal,VVS1,2977
0.71,Ideal,VVS2,2978
0.7,Ideal,VS1,2978
0.8,Ideal,SI2,2978
0.76,Ideal,SI2,2978
0.72,Ideal,VVS1,2979
0.7,Ideal,VS2,2979
0.86,Premium,SI2,2980
0.7,Ideal,VS2,2980
0.7,Good,SI1,2980
0.64,Good,IF,2980
0.7,Ideal,VS2,2981
0.91,Premium,SI2,2981
0.91,Ideal,SI2,2981
0.9,Good,SI2,2982
0.71,Ideal,VVS1,2982
0.9,Fair,SI2,2982
0.71,Ideal,VS2,2982
0.71,Very Good,VS1,2982
0.71,Premium,VS2,2982
0.74,Ideal,VS2,2984
0.9,Very Good,VS2,2984
1,Premium,I1,2984
0.7,Very Good,VS2,2985
0.75,Ideal,SI1,2985
0.82,Premium,VS1,2985
0.77,Very Good,VS1,2986
0.8,Ideal,VS1,2986
0.82,Ideal,VS1,2986
0.84,Ideal,SI2,2986
0.7,Ideal,VS1,2987
0.74,Ideal,SI1,2987
0.77,Premium,SI1,2988
0.6,Very Good,IF,2988
1.03,Very Good,I1,2988
0.76,Ideal,IF,2988
0.72,Ideal,VS2,2989
0.83,Premium,SI1,2990
0.76,Very Good,VS2,2990
0.72,Very Good,VS2,2990
0.57,Good,VVS1,2990
0.75,Ideal,VS2,2991
0.7,Ideal,VS2,2991
0.7,Very Good,VS2,2992
0.75,Ideal,VVS2,2992
1.06,Fair,SI2,2992
0.69,Very Good,VVS2,2993
0.87,Very Good,SI2,2993
0.75,Very Good,SI1,2993
0.7,Ideal,VVS2,2993
0.7,Ideal,VS1,2993
0.75,Ideal,SI1,2993
0.72,Ideal,SI1,2993
1.01,Fair,SI1,2993
0.71,Very Good,VS2,2994
0.71,Very Good,VS1,2994
0.81,Very Good,VS2,2994
1.24,Premium,I1,2994
0.81,Premium,VS2,2994
0.81,Premium,SI2,2994
0.73,Ideal,SI1,2995
0.7,Ideal,VS1,2995
0.91,Fair,SI2,2996
0.88,Very Good,VS1,2996
0.77,Ideal,SI1,2996
0.74,Ideal,VS2,2997
0.72,Ideal,SI1,2997
0.7,Ideal,VS2,2998
0.72,Ideal,VS1,2998
0.7,Ideal,VS1,2998
1.01,Fair,VVS2,2998
0.85,Fair,VS1,2998
0.7,Very Good,VS2,2999
0.73,Very Good,VS1,2999
1.02,Fair,I1,2999
0.87,Premium,SI2,2999
0.71,Ideal,SI1,2999
0.7,Premium,VVS2,2999
0.74,Premium,VS1,2999
0.74,Premium,VS1,2999
0.7,Premium,VVS2,2999
0.77,Ideal,SI1,3000
0.93,Good,VS2,3000
0.9,Premium,SI2,3001
0.9,Very Good,SI2,3001
0.9,Ideal,SI2,3001
0.72,Very Good,SI1,3001
0.7,Premium,VS1,3001
0.7,Good,VS1,3001
0.7,Very Good,VS1,3001
0.6,Ideal,VVS1,3001
0.75,Very Good,VVS2,3002
0.83,Very Good,SI1,3002
0.77,Very Good,SI2,3002
0.71,Premium,VS2,3002
0.89,Good,SI2,3002
0.72,Good,VS1,3002
0.72,Ideal,VVS2,3002
0.8,Premium,VS2,3002
0.73,Fair,VS1,3002
0.76,Ideal,SI1,3003
1.01,Fair,SI2,3003
0.65,Premium,VVS2,3003
0.81,Premium,SI1,3004
0.81,Ideal,SI1,3004
0.7,Ideal,VS1,3004
0.61,Ideal,VS1,3004
0.78,Ideal,SI1,3004
0.72,Ideal,SI1,3004
0.92,Premium,SI2,3004
0.75,Very Good,SI1,3005
0.55,Ideal,VVS1,3005
0.8,Very Good,SI1,3005
0.72,Ideal,VS1,3005
0.73,Ideal,VVS1,3005
0.91,Very Good,SI2,3006
0.91,Very Good,SI2,3006
0.71,Premium,VS1,3006
0.71,Very Good,VS1,3006
0.55,Premium,VVS1,3006
0.71,Ideal,VVS2,3007
0.71,Ideal,VVS2,3007
0.7,Premium,VVS2,3007
0.71,Ideal,SI1,3007
0.71,Ideal,SI1,3007
0.71,Ideal,SI1,3007
0.71,Ideal,SI1,3007
0.71,Ideal,SI1,3007
0.76,Ideal,SI1,3007
0.91,Very Good,SI1,3007
0.7,Very Good,VS1,3008
0.61,Ideal,VVS1,3008
0.7,Ideal,VS2,3008
0.82,Premium,VS1,3008
0.71,Very Good,VS1,3009
0.71,Very Good,VS1,3009
0.71,Very Good,VS1,3009
0.74,Very Good,SI1,3009
0.83,Ideal,SI1,3010
0.83,Very Good,SI1,3010
0.8,Ideal,VS1,3010
0.8,Ideal,SI1,3011
0.73,Very Good,VS1,3011
1,Very Good,I1,3011
1.2,Fair,I1,3011
1.2,Fair,I1,3011
1.2,Fair,I1,3011
0.61,Ideal,VVS2,3011
0.7,Ideal,VS2,3011
0.7,Ideal,VS2,3011
0.7,Ideal,VS2,3011
0.7,Ideal,VS2,3011
0.77,Ideal,SI2,3011
0.75,Ideal,SI1,3011
0.75,Ideal,SI1,3011
1,Fair,SI2,3011
0.78,Very Good,VS2,3012
0.82,Ideal,SI2,3012
0.72,Ideal,VS2,3012
0.72,Ideal,SI1,3012
0.72,Ideal,SI1,3012
0.8,Very Good,SI1,3013
0.75,Premium,VS2,3013
0.71,Very Good,VS1,3013
0.71,Ideal,VS1,3013
0.81,Ideal,SI2,3013
0.81,Ideal,SI2,3013
0.9,Premium,SI1,3013
0.78,Ideal,SI1,3014
0.71,Ideal,VVS1,3014
0.73,Very Good,SI1,3014
1.01,Premium,I1,3014
0.9,Good,SI2,3014
0.84,Very Good,SI2,3015
0.91,Very Good,SI2,3015
0.78,Ideal,VVS2,3015
0.81,Ideal,SI2,3015
0.72,Very Good,VS2,3016
0.7,Premium,VS1,3016
0.7,Ideal,VS1,3016
0.9,Good,SI2,3016
0.76,Ideal,VS2,3016
0.96,Premium,SI2,3016
0.9,Ideal,SI2,3016
0.7,Very Good,VS1,3017
0.71,Very Good,VS1,3017
1.12,Premium,I1,3017
0.7,Ideal,VS1,3017
0.5,Good,VVS2,3017
1.12,Very Good,I1,3017
0.7,Good,VVS1,3018
1.03,Very Good,I1,3018
0.7,Premium,VVS2,3018
0.71,Ideal,VVS2,3018
0.72,Ideal,VS2,3018
0.7,Good,VS1,3018
1.02,Very Good,SI2,3018
0.77,Premium,VS2,3018
0.7,Premium,VVS2,3018
0.93,Premium,SI2,3019
0.78,Premium,SI1,3019
0.71,Ideal,VS2,3020
0.73,Very Good,SI1,3023
0.65,Ideal,VVS2,3023
0.85,Ideal,SI1,3023
0.9,Good,SI2,3024
0.9,Good,SI2,3024
0.75,Premium,VS2,3024
0.9,Very Good,VS2,3024
0.9,Good,VS2,3024
0.72,Premium,VS2,3024
0.9,Fair,SI1,3024
0.72,Premium,VS2,3024
0.75,Good,SI1,3024
0.75,Premium,SI1,3024
0.72,Very Good,VS1,3024
0.75,Premium,SI1,3024
0.65,Very Good,VVS2,3025
0.7,Very Good,VS2,3026
0.59,Ideal,VVS2,3026
0.71,Ideal,VS2,3026
0.83,Ideal,VS2,3027
1.02,Fair,SI1,3027
1,Fair,SI2,3027
1.02,Premium,SI2,3027
0.77,Good,VVS2,3027
0.7,Very Good,VVS2,3028
0.8,Ideal,VS2,3030
0.74,Ideal,VS1,3030
0.77,Fair,VS1,3031
0.72,Premium,VS1,3032
1.01,Good,I1,3032
1.01,Very Good,SI2,3032
0.55,Ideal,VVS1,3032
0.71,Very Good,VS2,3033
0.73,Ideal,VS1,3033
0.76,Ideal,SI1,3033
0.52,Ideal,IF,3033
0.7,Good,VS2,3033
0.7,Very Good,VS2,3033
0.7,Good,VS2,3033
0.92,Fair,VS2,3033
0.91,Premium,SI1,3033
0.91,Ideal,SI2,3034
0.91,Good,SI2,3034
0.7,Ideal,VS1,3034
0.72,Very Good,VS2,3035
0.71,Ideal,VS2,3035
0.72,Ideal,VS1,3035
0.78,Ideal,SI1,3035
0.71,Ideal,SI1,3035
0.8,Very Good,VVS2,3036
0.74,Ideal,VS2,3036
0.74,Premium,SI1,3036
0.61,Ideal,VVS2,3036
0.78,Ideal,SI1,3036
0.7,Very Good,VVS1,3037
0.32,Good,SI1,561
0.32,Premium,VS2,561
0.4,Good,SI2,561
0.32,Premium,VS2,561
0.32,Ideal,VS2,561
0.32,Premium,VS2,561
0.32,Premium,VVS2,561
0.32,Very Good,VS2,561
0.32,Good,VS2,561
0.32,Good,VS1,561
0.32,Ideal,VS2,561
0.32,Ideal,VS2,561
0.32,Ideal,VS2,561
0.32,Premium,VS1,561
0.32,Very Good,VS1,561
0.32,Premium,VS2,561
0.32,Good,VS2,561
0.32,Very Good,VS1,561
0.32,Ideal,VS2,561
0.32,Very Good,VS1,561
0.32,Premium,VS1,561
0.32,Very Good,SI1,561
0.32,Ideal,VS2,561
0.32,Premium,VS2,561
0.32,Good,SI1,561
0.32,Very Good,VS2,561
0.32,Premium,VS2,561
0.32,Ideal,VS2,561
0.32,Ideal,VS1,561
0.32,Ideal,VS1,561
0.72,Ideal,SI1,3037
0.76,Ideal,VS2,3038
0.7,Ideal,VS2,3038
0.73,Ideal,SI1,3038
0.7,Very Good,VVS2,3039
0.7,Fair,VS1,3039
0.77,Very Good,SI1,3040
0.92,Premium,SI2,3040
0.73,Ideal,VS1,3041
0.71,Ideal,VS1,3041
0.71,Ideal,VS1,3041
0.81,Good,VS1,3042
0.71,Ideal,VVS2,3042
0.72,Very Good,VVS2,3043
0.81,Premium,SI1,3043
0.81,Ideal,SI1,3043
0.77,Very Good,SI1,3044
0.83,Ideal,SI1,3044
0.71,Very Good,VS1,3045
0.71,Very Good,VS1,3045
0.78,Very Good,SI1,3045
0.71,Very Good,VS2,3045
0.72,Premium,VS2,3045
1.14,Ideal,SI1,3045
0.75,Ideal,SI1,3045
0.75,Very Good,SI1,3046
0.7,Good,VVS2,3046
0.79,Very Good,SI1,3047
0.73,Fair,VS1,3047
0.91,Premium,SI2,3047
0.91,Premium,SI2,3047
0.93,Ideal,SI2,3047
0.82,Very Good,SI1,3048
0.75,Very Good,SI1,3048
0.72,Premium,IF,3048
0.72,Ideal,SI1,3048
0.72,Good,VS1,3048
0.72,Very Good,VS1,3048
0.9,Ideal,VS1,3048
0.72,Premium,SI1,3048
0.72,Premium,SI1,3048
0.75,Ideal,SI1,3049
0.66,Ideal,VVS2,3049
0.83,Ideal,SI2,3049
0.62,Very Good,VVS2,3050
0.8,Very Good,SI1,3050
0.76,Ideal,SI1,3050
0.76,Ideal,SI1,3050
0.82,Good,SI2,3050
0.81,Ideal,SI2,3050
1.02,Good,I1,3051
0.66,Very Good,IF,3051
0.7,Very Good,VS2,3052
0.77,Ideal,VS2,3052
0.7,Very Good,VVS2,3052
1.03,Fair,SI1,3052
0.7,Very Good,VS2,3053
0.71,Very Good,VS2,3053
0.7,Very Good,VS1,3053
0.71,Ideal,VS2,3053
0.81,Ideal,SI2,3053
0.78,Ideal,SI2,3053
0.75,Ideal,SI1,3053
0.79,Very Good,SI1,3053
0.79,Premium,VS1,3053
0.79,Premium,VS1,3053
0.79,Ideal,SI1,3053
0.7,Very Good,VS1,3054
1.01,Premium,SI2,3054
1.01,Premium,SI2,3054
1.01,Fair,SI2,3054
