YYYY,State,COUNTY,SubstanceName,DrugReports
2010,KY,BOONE,Hydrocodone,19
2010,WV,BOONE,Morphine,1
2010,KY,BRACKEN,Hydrocodone,4
2010,VA,BRISTOL,Buprenorphine,20
2010,VA,BUCKINGHAM,Morphine,2
2010,PA,BUCKS,Oxycodone,506
2010,PA,BUCKS,Oxymorphone,1
2010,KY,BULLITT,Methadone,9
2010,PA,BUTLER,Hydrocodone,6
2010,KY,CALDWELL,Oxycodone,1
2010,KY,CALLOWAY,Hydrocodone,2
2010,KY,CAMPBELL,Hydrocodone,34
2010,VA,CAMPBELL,Hydrocodone,3
2010,VA,CAMPBELL,Tramadol,1
2010,PA,CARBON,Methadone,3
2010,KY,CARROLL,Morphine,1
2010,VA,CARROLL,Oxycodone,10
2010,VA,CARROLL,Oxymorphone,1
2010,KY,CASEY,Methadone,2
2010,PA,CENTRE,Hydrocodone,5
2010,OH,CHAMPAIGN,Oxycodone,19
2010,OH,CHAMPAIGN,Oxymorphone,1
2010,PA,CHESTER,Hydromorphone,1
2010,VA,CHESTERFIELD,Oxycodone,69
2010,KY,CLARK,Oxycodone,142
2010,KY,CLAY,Buprenorphine,8
2010,KY,CLAY,Codeine,1
2010,KY,CLAY,Hydrocodone,31
2010,KY,CLAY,Tramadol,3
2010,OH,CLERMONT,Dextropropoxyphene,1
2010,OH,CLERMONT,Oxycodone,78
2010,OH,CLERMONT,Oxymorphone,5
2010,OH,CLINTON,Dextropropoxyphene,1
2010,PA,CLINTON,Buprenorphine,1
2010,PA,CLINTON,Hydrocodone,1
2010,VA,COLONIAL HEIGHTS CITY,Heroin,13
2010,VA,CRAIG,Oxycodone,4
2010,OH,CRAWFORD,Oxycodone,16
2010,PA,CRAWFORD,Hydromorphone,2
2010,VA,CULPEPER,Buprenorphine,1
2010,VA,CULPEPER,Hydrocodone,11
2010,VA,CULPEPER,Tramadol,3
2010,PA,CUMBERLAND,Fentanyl,1
2010,PA,CUMBERLAND,Hydrocodone,2
2010,OH,CUYAHOGA,Hydromorphone,3
2010,VA,DANVILLE CITY,Hydrocodone,17
2010,OH,DELAWARE,Heroin,1123
2010,OH,DELAWARE,Methadone,10
2010,VA,DINWIDDIE,Methadone,2
2010,KY,EDMONSON,Propoxyphene,1
2010,PA,ELK,Methadone,1
2010,KY,ELLIOTT,Hydrocodone,12
2010,VA,EMPORIA CITY,Heroin,3
2010,OH,ERIE,Codeine,3
2010,PA,ERIE,Heroin,62
2010,PA,ERIE,Propoxyphene,1
2010,PA,ERIE,Tramadol,1
2010,VA,ESSEX,Oxycodone,1
2010,VA,FAIRFAX,Hydromorphone,19
2010,VA,FAIRFAX,Opium,1
2010,OH,FAIRFIELD,Buprenorphine,16
2010,OH,FAIRFIELD,Codeine,1
2010,OH,FAIRFIELD,Hydrocodone,24
2010,OH,FAIRFIELD,Morphine,3
2010,VA,FALLS CHURCH CITY,Oxycodone,1
2010,VA,FAUQUIER,Pentazocine,2
2010,KY,FAYETTE,Propoxyphene,1
2010,VA,ACCOMACK,Morphine,1
2010,OH,ADAMS,Oxycodone,119
2010,OH,ADAMS,Oxymorphone,1
2010,PA,ADAMS,Fentanyl,2
2010,VA,ALLEGHANY,Propoxyphene,1
2010,PA,ALLEGHENY,Codeine,2
2010,PA,ALLEGHENY,Heroin,2592
2010,PA,ALLEGHENY,Methadone,34
2010,VA,AMHERST,Oxycodone,15
2010,KY,ANDERSON,Oxycodone,21
2010,VA,APPOMATTOX,Hydrocodone,2
2010,VA,APPOMATTOX,Oxycodone,1
2010,VA,ARLINGTON,Methadone,2
2010,PA,ARMSTRONG,Buprenorphine,16
2010,PA,ARMSTRONG,Morphine,1
2010,OH,ASHTABULA,Oxycodone,42
2010,VA,AUGUSTA,Morphine,5
2010,KY,BARREN,Oxymorphone,1
2010,KY,BATH,Oxycodone,42
2010,VA,BATH,Fentanyl,3
2010,VA,BATH,Morphine,1
2010,PA,BEDFORD,Oxycodone,3
2010,VA,BEDFORD,Heroin,3
2010,VA,BEDFORD,Methadone,1
2010,KY,BELL,Codeine,1
2010,KY,BELL,Hydrocodone,83
2010,OH,BELMONT,Buprenorphine,1
2010,OH,BELMONT,Morphine,3
2010,WV,BERKELEY,Morphine,2
2010,VA,BLAND,Buprenorphine,1
2010,KY,BOONE,Buprenorphine,10
2010,KY,BOONE,Morphine,1
2010,WV,BOONE,Hydrocodone,14
2010,VA,BOTETOURT,Oxycodone,12
2010,VA,BOTETOURT,Oxymorphone,1
2010,KY,BOYLE,Buprenorphine,7
2010,PA,BRADFORD,Oxycodone,22
2010,WV,BRAXTON,Hydromorphone,1
2010,KY,BRECKINRIDGE,Oxycodone,2
2010,VA,BRISTOL,Hydrocodone,26
2010,VA,BRISTOL,Methadone,7
2010,OH,BROWN,Methadone,4
2010,VA,BRUNSWICK,Oxycodone,2
2010,VA,BUCHANAN,Buprenorphine,8
2010,VA,BUCKINGHAM,Hydrocodone,2
2010,PA,BUCKS,Meperidine,4
2010,KY,BULLITT,Hydrocodone,41
2010,KY,BUTLER,Hydrocodone,3
2010,KY,BUTLER,Methadone,1
2010,OH,BUTLER,Heroin,223
2010,KY,CALLOWAY,Morphine,1
2010,PA,CAMBRIA,Buprenorphine,14
2010,PA,CAMBRIA,Morphine,10
2010,KY,CAMPBELL,Heroin,86
2010,KY,CAMPBELL,Propoxyphene,1
2010,VA,CAMPBELL,Morphine,3
2010,PA,CARBON,Hydrocodone,5
2010,KY,CARROLL,Hydrocodone,9
2010,KY,CARROLL,Methadone,3
2010,OH,CARROLL,Propoxyphene,1
2010,KY,CASEY,Hydrocodone,32
2010,KY,CASEY,Tramadol,1
2010,PA,CENTRE,Codeine,1
2010,PA,CENTRE,Heroin,23
2010,VA,CHARLOTTE,Oxycodone,5
2010,VA,CHARLOTTESVILLE CITY,Methadone,1
2010,VA,CHESAPEAKE CITY,Hydromorphone,5
2010,VA,CHESAPEAKE CITY,Meperidine,1
2010,VA,CHESAPEAKE CITY,Tramadol,2
2010,PA,CHESTER,Morphine,3
2010,VA,CHESTERFIELD,Meperidine,3
2010,KY,CHRISTIAN,Buprenorphine,2
2010,VA,CLARKE,Oxycodone,2
2010,PA,CLEARFIELD,Fentanyl,1
2010,PA,CLEARFIELD,Hydromorphone,1
2010,OH,CLERMONT,Tramadol,3
2010,KY,CLINTON,Oxycodone,7
2010,OH,CLINTON,Oxycodone,33
2010,OH,COSHOCTON,Tramadol,1
2010,OH,CRAWFORD,Methadone,4
2010,PA,CRAWFORD,Heroin,6
2010,VA,CULPEPER,Morphine,8
2010,PA,CUMBERLAND,Heroin,32
2010,VA,CUMBERLAND,Tramadol,2
2010,VA,DANVILLE CITY,Heroin,3
2010,OH,DARKE,Heroin,20
2010,OH,DARKE,Methadone,2
2010,PA,DAUPHIN,Heroin,266
2010,PA,DAUPHIN,Methadone,12
2010,KY,DAVIESS,Morphine,6
2010,OH,DEFIANCE,Heroin,24
2010,OH,DEFIANCE,Propoxyphene,2
2010,OH,DELAWARE,Codeine,3
2010,OH,DELAWARE,Hydrocodone,22
2010,OH,DELAWARE,Tramadol,1
2010,PA,DELAWARE,Heroin,344
2010,PA,DELAWARE,Propoxyphene,5
2010,KY,EDMONSON,Hydrocodone,9
2010,PA,ELK,Codeine,1
2010,KY,ELLIOTT,Morphine,1
2010,VA,EMPORIA CITY,Buprenorphine,1
2010,OH,FAIRFIELD,Propoxyphene,2
2010,VA,FALLS CHURCH CITY,Hydrocodone,1
2010,VA,FAUQUIER,Oxycodone,41
2010,VA,FAUQUIER,Oxymorphone,5
2010,KY,FAYETTE,Buprenorphine,31
2010,OH,FAYETTE,Heroin,8
2010,PA,FAYETTE,Heroin,67
2010,PA,FAYETTE,Methadone,4
2010,KY,FLOYD,Codeine,1
2010,VA,FLOYD,Codeine,1
2010,VA,FLUVANNA,Heroin,1
2010,KY,FRANKLIN,Codeine,2
2010,KY,FRANKLIN,Methorphan,2
2010,OH,FRANKLIN,Buprenorphine,29
2010,PA,FRANKLIN,Heroin,41
2010,VA,FRANKLIN,Buprenorphine,2
2010,VA,FREDERICK,Buprenorphine,7
2010,KY,FULTON,Tramadol,3
2010,PA,FULTON,Codeine,1
2010,PA,FULTON,Oxycodone,18
2010,VA,GALAX CITY,Tramadol,1
2010,OH,GALLIA,Hydrocodone,59
2010,OH,GEAUGA,Buprenorphine,3
2010,OH,GEAUGA,Propoxyphene,1
2010,VA,GILES,Oxycodone,90
2010,VA,GLOUCESTER,Hydrocodone,5
2010,VA,GOOCHLAND,Oxycodone,8
2010,KY,GRANT,Methadone,2
2010,WV,GRANT,Heroin,2
2010,KY,GRAVES,Hydrocodone,10
2010,KY,GRAVES,Oxycodone,3
2010,KY,GRAYSON,Buprenorphine,3
2010,KY,GRAYSON,Propoxyphene,1
2010,VA,GRAYSON,Hydrocodone,9
2010,VA,GRAYSON,Oxycodone,9
2010,WV,GREENBRIER,Morphine,3
2010,OH,GREENE,Hydromorphone,1
2010,OH,GREENE,Methadone,3
2010,PA,GREENE,Oxycodone,3
2010,VA,GREENE,Hydrocodone,4
2010,OH,GUERNSEY,Buprenorphine,6
2010,VA,HALIFAX,Hydromorphone,9
2010,VA,HALIFAX,Morphine,2
2010,OH,HAMILTON,Heroin,1917
2010,OH,HAMILTON,Methadone,68
2010,VA,HAMPTON CITY,Tramadol,1
2010,OH,HANCOCK,Buprenorphine,5
2010,VA,HANOVER,Buprenorphine,5
2010,OH,HARDIN,Codeine,2
2010,WV,HARDY,Oxycodone,4
2010,WV,HARRISON,Hydromorphone,2
2010,VA,HARRISONBURG CITY,Oxycodone,1
2010,VA,HARRISONBURG CITY,Oxymorphone,1
2010,KY,HART,Hydrocodone,1
2010,KY,HENDERSON,Oxycodone,5
2010,VA,HENRICO,Oxycodone,49
2010,VA,HENRY,Fentanyl,1
2010,OH,HOLMES,Oxycodone,5
2010,KY,HOPKINS,Hydrocodone,33
2010,KY,HOPKINS,Oxycodone,9
2010,PA,HUNTINGDON,Oxycodone,18
2010,PA,HUNTINGDON,Oxymorphone,1
2010,OH,HURON,Heroin,38
2010,PA,INDIANA,Hydrocodone,5
2010,OH,JACKSON,Propoxyphene,1
2010,WV,JACKSON,Hydrocodone,2
2010,VA,JAMES CITY,Oxycodone,4
2010,KY,JEFFERSON,Fentanyl,2
2010,KY,JEFFERSON,Hydromorphone,7
2010,KY,JEFFERSON,Methadone,45
2010,OH,JEFFERSON,Hydrocodone,4
2010,OH,JEFFERSON,Oxycodone,16
2010,PA,JEFFERSON,Buprenorphine,4
2010,WV,JEFFERSON,Buprenorphine,4
2010,KY,JOHNSON,Buprenorphine,2
2010,KY,KENTON,Fentanyl,1
2010,KY,KENTON,Hydromorphone,1
2010,KY,KENTON,Morphine,14
2010,KY,KENTON,Tramadol,5
2010,VA,KING GEORGE,Morphine,2
2010,VA,KING WILLIAM,Buprenorphine,1
2010,KY,KNOTT,Hydrocodone,61
2010,KY,KNOTT,Tramadol,4
2010,KY,KNOX,Hydrocodone,70
2010,KY,KNOX,Tramadol,3
2010,OH,KNOX,Morphine,2
2010,PA,LACKAWANNA,Morphine,3
2010,OH,LAKE,Tramadol,29
2010,PA,LANCASTER,Morphine,4
2010,KY,LAUREL,Methadone,8
2010,PA,LEBANON,Codeine,1
2010,PA,LEHIGH,Hydrocodone,8
2010,OH,LICKING,Heroin,175
2010,OH,LICKING,Propoxyphene,2
2010,KY,LOGAN,Fentanyl,1
2010,OH,LOGAN,Buprenorphine,1
2010,WV,LOGAN,Buprenorphine,11
2010,VA,LOUDOUN,Heroin,39
2010,VA,LOUISA,Heroin,5
2010,VA,LOUISA,Methadone,2
2010,VA,FAIRFAX,Oxymorphone,1
2010,VA,FAIRFAX CITY,Heroin,20
2010,VA,FAIRFAX CITY,Oxycodone,12
2010,OH,FAIRFIELD,Oxycodone,78
2010,VA,FAUQUIER,Buprenorphine,1
2010,PA,FAYETTE,Hydrocodone,42
2010,PA,FAYETTE,Tramadol,1
2010,KY,FLEMING,Methadone,3
2010,KY,FLOYD,Oxycodone,82
2010,VA,FLOYD,Oxycodone,7
2010,KY,FRANKLIN,Oxycodone,64
2010,OH,FRANKLIN,Hydrocodone,60
2010,OH,FRANKLIN,Oxycodone,346
2010,OH,FRANKLIN,Oxymorphone,4
2010,OH,FRANKLIN,Tramadol,1
2010,PA,FRANKLIN,Hydrocodone,9
2010,VA,FRANKLIN CITY,Hydrocodone,2
2010,VA,FREDERICKSBURG CITY,Oxycodone,28
2010,VA,FREDERICKSBURG CITY,Oxymorphone,1
2010,OH,FULTON,Methadone,1
2010,KY,GARRARD,Methadone,2
2010,OH,GEAUGA,Oxycodone,13
2010,VA,GILES,Methadone,7
2010,VA,GLOUCESTER,Heroin,13
2010,WV,GRANT,Hydrocodone,10
2010,KY,GREEN,Buprenorphine,1
2010,KY,GREEN,Hydrocodone,3
2010,WV,GREENBRIER,Hydromorphone,2
2010,PA,GREENE,Buprenorphine,5
2010,VA,GREENSVILLE,Heroin,1
2010,VA,GREENSVILLE,Oxycodone,14
2010,KY,GREENUP,Morphine,3
2010,OH,GUERNSEY,Hydrocodone,15
2010,OH,HAMILTON,Hydrocodone,347
2010,OH,HAMILTON,Tramadol,25
2010,VA,HAMPTON CITY,Codeine,3
2010,WV,HANCOCK,Heroin,79
2010,VA,HANOVER,Oxycodone,39
2010,VA,HANOVER,Oxymorphone,1
2010,VA,HANOVER,Tramadol,4
2010,OH,HARDIN,Oxycodone,46
2010,OH,HARDIN,Oxymorphone,1
2010,WV,HARDY,Buprenorphine,1
2010,KY,HARLAN,Methadone,7
2010,KY,HARRISON,Morphine,7
2010,WV,HARRISON,Methadone,1
2010,VA,HENRICO,Buprenorphine,10
2010,VA,HENRICO,Codeine,3
2010,KY,HENRY,Oxycodone,2
2010,OH,HIGHLAND,Hydrocodone,20
2010,OH,HIGHLAND,Morphine,7
2010,OH,HOLMES,Buprenorphine,1
2010,VA,HOPEWELL CITY,Hydromorphone,1
2010,KY,HOPKINS,Heroin,1
2010,PA,HUNTINGDON,Buprenorphine,6
2010,OH,HURON,Oxycodone,33
2010,PA,INDIANA,Heroin,159
2010,KY,JACKSON,Propoxyphene,1
2010,KY,JACKSON,Tramadol,3
2010,OH,JACKSON,Heroin,35
2010,OH,JACKSON,Tramadol,1
2010,KY,JEFFERSON,Codeine,25
2010,OH,JEFFERSON,Heroin,13
2010,OH,JEFFERSON,Propoxyphene,1
2010,PA,JEFFERSON,Hydrocodone,7
2010,PA,JEFFERSON,Oxycodone,8
2010,PA,JEFFERSON,Oxymorphone,1
2010,WV,JEFFERSON,Oxycodone,6
2010,KY,JESSAMINE,Oxycodone,153
2010,WV,KANAWHA,Heroin,72
2010,WV,KANAWHA,Methadone,1
2010,KY,KENTON,Codeine,2
2010,VA,KING GEORGE,Heroin,5
2010,VA,KING GEORGE,Methadone,2
2010,VA,KING WILLIAM,Hydrocodone,2
2010,VA,KING WILLIAM,Oxycodone,2
2010,KY,KNOTT,Methadone,13
2010,OH,KNOX,Methadone,2
2010,OH,LAKE,Buprenorphine,14
2010,OH,LAKE,Hydrocodone,39
2010,OH,LAKE,Propoxyphene,4
2010,PA,LANCASTER,Fentanyl,1
2010,PA,LANCASTER,Propoxyphene,2
2010,KY,LAWRENCE,Oxycodone,47
2010,PA,LAWRENCE,Methadone,4
2010,PA,LEBANON,Morphine,1
2010,KY,LEE,Hydrocodone,6
2010,PA,LEHIGH,Heroin,346
2010,PA,LEHIGH,Propoxyphene,1
2010,KY,LESLIE,Oxycodone,23
2010,KY,LETCHER,Hydrocodone,48
2010,KY,LETCHER,Morphine,3
2010,KY,LEWIS,Buprenorphine,4
2010,OH,LICKING,Hydrocodone,55
2010,OH,LICKING,Morphine,4
2010,KY,LINCOLN,Oxycodone,8
2010,KY,LIVINGSTON,Hydrocodone,2
2010,WV,LOGAN,Oxycodone,93
2010,WV,LOGAN,Oxymorphone,1
2010,OH,LORAIN,Oxycodone,11
2010,PA,FAYETTE,Hydromorphone,2
2010,WV,FAYETTE,Oxycodone,15
2010,KY,FLEMING,Oxycodone,34
2010,OH,FRANKLIN,Codeine,3
2010,VA,FRANKLIN,Codeine,2
2010,VA,FRANKLIN,Hydrocodone,23
2010,VA,FRANKLIN,Oxycodone,24
2010,VA,FREDERICK,Hydrocodone,12
2010,VA,FREDERICK,Methadone,4
2010,VA,FREDERICKSBURG CITY,Hydrocodone,2
2010,VA,FREDERICKSBURG CITY,Tramadol,1
2010,KY,GARRARD,Buprenorphine,1
2010,KY,GARRARD,Morphine,1
2010,VA,GILES,Hydromorphone,1
2010,VA,GOOCHLAND,Hydrocodone,1
2010,KY,GRANT,Heroin,3
2010,WV,GRANT,Hydromorphone,3
2010,KY,GRAYSON,Methadone,2
2010,VA,GRAYSON,Hydromorphone,1
2010,KY,GREEN,Oxycodone,4
2010,OH,GREENE,Propoxyphene,1
2010,KY,GREENUP,Methadone,1
2010,VA,HALIFAX,Codeine,1
2010,VA,HALIFAX,Oxycodone,11
2010,OH,HAMILTON,Fentanyl,11
2010,OH,HAMILTON,Hydromorphone,13
2010,VA,HAMPTON CITY,Oxycodone,8
2010,OH,HANCOCK,Codeine,5
2010,OH,HANCOCK,Hydrocodone,22
2010,OH,HANCOCK,Methadone,1
2010,WV,HANCOCK,Hydrocodone,4
2010,VA,HANOVER,Codeine,1
2010,VA,HANOVER,Hydrocodone,34
2010,KY,HARDIN,Oxycodone,12
2010,OH,HARDIN,Buprenorphine,9
2010,OH,HARDIN,Morphine,3
2010,WV,HARDY,Dextropropoxyphene,2
2010,KY,HARLAN,Tramadol,4
2010,KY,HARRISON,Hydrocodone,10
2010,KY,HARRISON,Tramadol,1
2010,KY,HART,Morphine,1
2010,KY,HENDERSON,Hydrocodone,3
2010,VA,HENRY,Oxycodone,8
2010,OH,HOCKING,Oxycodone,21
2010,KY,HOPKINS,Morphine,6
2010,PA,HUNTINGDON,Hydrocodone,2
2010,KY,JACKSON,Hydrocodone,21
2010,KY,JACKSON,Methadone,1
2010,OH,JACKSON,Hydromorphone,2
2010,WV,JACKSON,Buprenorphine,2
2010,KY,JEFFERSON,Buprenorphine,33
2010,KY,JEFFERSON,Morphine,24
2010,PA,JEFFERSON,Heroin,47
2010,PA,JUNIATA,Oxycodone,1
2010,WV,KANAWHA,Hydrocodone,94
2010,KY,KENTON,Heroin,216
2010,KY,KENTON,Pethidine,1
2010,VA,KING GEORGE,Hydrocodone,3
2010,VA,KING WILLIAM,Heroin,3
2010,KY,KNOTT,Buprenorphine,6
2010,KY,KNOX,Buprenorphine,11
2010,OH,LAKE,Heroin,193
2010,OH,LAKE,Methadone,10
2010,PA,LANCASTER,Heroin,273
2010,PA,LANCASTER,Oxycodone,49
2010,KY,LAUREL,Oxymorphone,1
2010,PA,LAWRENCE,Tramadol,1
2010,PA,LEBANON,Buprenorphine,6
2010,VA,LEE,Oxycodone,47
2010,KY,LETCHER,Tramadol,2
2010,OH,LOGAN,Codeine,3
2010,OH,LOGAN,Heroin,38
2010,VA,LOUDOUN,Fentanyl,1
2010,OH,LUCAS,Buprenorphine,17
2010,OH,LUCAS,Morphine,17
2010,VA,LUNENBURG,Buprenorphine,1
2010,VA,LUNENBURG,Morphine,3
2010,PA,LUZERNE,Methadone,1
2010,PA,LYCOMING,Oxycodone,15
2010,VA,LYNCHBURG CITY,Heroin,19
2010,KY,LYON,Oxycodone,2
2010,KY,MADISON,Buprenorphine,15
2010,VA,MADISON,Hydromorphone,1
2010,KY,MAGOFFIN,Morphine,1
2010,OH,MAHONING,Tramadol,2
2010,OH,MARION,Codeine,1
2010,OH,MARION,Hydrocodone,19
2010,OH,MARION,Methadone,8
2010,WV,MARION,Heroin,100
2010,WV,MARSHALL,Hydrocodone,7
2010,KY,MARTIN,Buprenorphine,1
2010,VA,MARTINSVILLE CITY,Tramadol,1
2010,KY,MASON,Codeine,2
2010,WV,MASON,Oxycodone,11
2010,KY,MCCRACKEN,Methorphan,2
2010,KY,MCCREARY,Oxycodone,35
2010,WV,MCDOWELL,Hydrocodone,8
2010,PA,MCKEAN,Buprenorphine,8
2010,KY,MENIFEE,Methadone,1
2010,OH,MERCER,Heroin,28
2010,OH,MERCER,Oxycodone,16
2010,VA,FAIRFAX,Morphine,12
2010,VA,FALLS CHURCH CITY,Tramadol,1
2010,VA,FAUQUIER,Methadone,6
2010,KY,FAYETTE,Hydrocodone,105
2010,KY,FAYETTE,Tramadol,4
2010,OH,FAYETTE,Oxycodone,19
2010,PA,FOREST,Oxycodone,1
2010,PA,FRANKLIN,Hydromorphone,2
2010,VA,FRANKLIN,Heroin,11
2010,VA,FRANKLIN,Propoxyphene,2
2010,VA,FREDERICK,Codeine,1
2010,VA,FREDERICK,Morphine,3
2010,VA,FREDERICKSBURG CITY,Buprenorphine,1
2010,OH,GALLIA,Oxycodone,125
2010,OH,GALLIA,Oxymorphone,13
2010,KY,GARRARD,Hydrocodone,6
2010,VA,GLOUCESTER,Hydromorphone,2
2010,VA,GOOCHLAND,Buprenorphine,1
2010,KY,GRANT,Codeine,1
2010,KY,GRANT,Hydrocodone,5
2010,WV,GRANT,Oxycodone,8
2010,KY,GRAYSON,Hydrocodone,19
2010,WV,GREENBRIER,Hydrocodone,3
2010,OH,GREENE,Buprenorphine,7
2010,OH,GREENE,Codeine,1
2010,OH,GREENE,Morphine,4
2010,VA,GREENE,Morphine,3
2010,OH,GUERNSEY,Methadone,5
2010,VA,HAMPTON CITY,Methadone,5
2010,OH,HANCOCK,Morphine,2
2010,KY,HARDIN,Propoxyphene,1
2010,OH,HARDIN,Methadone,2
2010,KY,HARLAN,Buprenorphine,37
2010,KY,HARLAN,Codeine,2
2010,KY,HARLAN,Hydrocodone,85
2010,KY,HARLAN,Morphine,2
2010,WV,HARRISON,Morphine,2
2010,VA,HARRISONBURG CITY,Heroin,4
2010,KY,HENRY,Hydrocodone,3
2010,OH,HENRY,Heroin,3
2010,OH,HIGHLAND,Hydromorphone,1
2010,OH,HIGHLAND,Oxycodone,56
2010,VA,HOPEWELL CITY,Heroin,6
2010,PA,HUNTINGDON,Heroin,33
2010,VA,ISLE OF WIGHT,Oxycodone,3
2010,KY,JACKSON,Morphine,1
2010,WV,JACKSON,Dextropropoxyphene,1
2010,KY,JEFFERSON,Tramadol,23
2010,KY,JOHNSON,Oxycodone,86
2010,WV,KANAWHA,Buprenorphine,12
2010,WV,KANAWHA,Codeine,2
2010,WV,KANAWHA,Dextropropoxyphene,3
2010,KY,KNOTT,Morphine,1
2010,KY,KNOX,Methadone,8
2010,OH,KNOX,Oxycodone,3
2010,PA,LACKAWANNA,Oxycodone,27
2010,PA,LANCASTER,Hydromorphone,2
2010,OH,LAWRENCE,Heroin,4
2010,PA,LEBANON,Heroin,41
2010,PA,LEBANON,Methadone,1
2010,PA,LEHIGH,Buprenorphine,16
2010,PA,LEHIGH,Codeine,1
2010,PA,LEHIGH,Morphine,2
2010,KY,LETCHER,Methadone,7
2010,KY,LEWIS,Methadone,1
2010,OH,LICKING,Methadone,11
2010,OH,LICKING,Tramadol,1
2010,KY,LIVINGSTON,Oxycodone,1
2010,OH,LOGAN,Hydrocodone,10
2010,VA,LOUDOUN,Buprenorphine,4
2010,VA,LOUDOUN,Codeine,6
2010,VA,LOUDOUN,Hydrocodone,26
2010,VA,LOUDOUN,Morphine,3
2010,VA,LOUDOUN,Tramadol,1
2010,VA,LOUISA,Oxycodone,9
2010,OH,LUCAS,Tramadol,6
2010,VA,LUNENBURG,Methadone,2
2010,VA,LYNCHBURG CITY,Oxycodone,12
2010,KY,MADISON,Morphine,4
2010,KY,MAGOFFIN,Methadone,1
2010,OH,MAHONING,Oxymorphone,4
2010,KY,MARION,Oxycodone,12
2010,OH,MARION,Heroin,61
2010,WV,MARION,Buprenorphine,2
2010,WV,MARION,Hydrocodone,13
2010,WV,MARION,Morphine,15
2010,KY,MARSHALL,Hydrocodone,2
2010,KY,MASON,Methadone,1
2010,KY,MCCREARY,Methadone,2
2010,WV,MCDOWELL,Methadone,1
2010,PA,MCKEAN,Fentanyl,3
2010,PA,MCKEAN,Heroin,3
2010,PA,MCKEAN,Propoxyphene,4
2010,KY,MCLEAN,Hydromorphone,1
2010,VA,MECKLENBURG,Oxycodone,5
2010,OH,MEIGS,Morphine,3
2010,KY,MENIFEE,Tramadol,1
2010,KY,MERCER,Hydrocodone,5
2010,OH,MERCER,Hydrocodone,8
2010,PA,MERCER,Buprenorphine,3
2010,OH,ERIE,Hydromorphone,2
2010,PA,ERIE,Buprenorphine,20
2010,PA,ERIE,Morphine,13
2010,KY,ESTILL,Oxycodone,32
2010,VA,FAIRFAX CITY,Propoxyphene,1
2010,VA,FAUQUIER,Fentanyl,2
2010,VA,FAUQUIER,Hydromorphone,7
2010,VA,FAUQUIER,Tramadol,3
2010,KY,FAYETTE,Methorphan,11
2010,KY,FAYETTE,Oxycodone,326
2010,KY,FAYETTE,Oxymorphone,1
2010,PA,FAYETTE,Morphine,4
2010,WV,FAYETTE,Methadone,2
2010,KY,FLOYD,Buprenorphine,6
2010,KY,FLOYD,Morphine,4
2010,VA,FLOYD,Buprenorphine,1
2010,KY,FRANKLIN,Buprenorphine,4
2010,OH,FRANKLIN,Heroin,327
2010,OH,FRANKLIN,Methadone,16
2010,PA,FRANKLIN,Buprenorphine,17
2010,PA,FRANKLIN,Morphine,4
2010,VA,FRANKLIN,Methadone,2
2010,VA,FRANKLIN CITY,Heroin,3
2010,VA,FREDERICK,Oxycodone,30
2010,VA,FREDERICKSBURG CITY,Hydromorphone,5
2010,PA,FULTON,Buprenorphine,6
2010,PA,FULTON,Fentanyl,1
2010,PA,FULTON,Morphine,1
2010,KY,GALLATIN,Oxycodone,5
2010,OH,GALLIA,Buprenorphine,20
2010,VA,GILES,Morphine,6
2010,VA,GLOUCESTER,Buprenorphine,1
2010,VA,GLOUCESTER,Morphine,2
2010,KY,GRANT,Morphine,1
2010,KY,GRANT,Oxymorphone,1
2010,WV,GRANT,Morphine,2
2010,VA,GRAYSON,Morphine,2
2010,OH,GREENE,Dextropropoxyphene,2
2010,PA,GREENE,Hydrocodone,4
2010,VA,GREENSVILLE,Hydrocodone,3
2010,KY,GREENUP,Hydrocodone,12
2010,OH,GUERNSEY,Heroin,14
2010,OH,GUERNSEY,Oxycodone,45
2010,OH,GUERNSEY,Propoxyphene,1
2010,VA,HALIFAX,Methadone,3
2010,OH,HAMILTON,Dextropropoxyphene,7
2010,OH,HAMILTON,Morphine,74
2010,VA,HAMPTON CITY,Heroin,41
2010,VA,HAMPTON CITY,Propoxyphene,1
2010,OH,HANCOCK,Oxycodone,55
2010,WV,HANCOCK,Oxycodone,4
2010,VA,HANOVER,Methadone,7
2010,KY,HARDIN,Methadone,5
2010,WV,HARDY,Hydromorphone,1
2010,KY,HARLAN,Hydromorphone,1
2010,WV,HARRISON,Codeine,2
2010,WV,HARRISON,Heroin,35
2010,VA,HARRISONBURG CITY,Methadone,1
2010,VA,HENRICO,Fentanyl,1
2010,VA,HENRICO,Hydromorphone,2
2010,VA,HENRICO,Meperidine,1
2010,VA,HENRY,Methadone,1
2010,OH,HIGHLAND,Codeine,3
2010,OH,HOCKING,Heroin,13
2010,OH,HOLMES,Hydromorphone,1
2010,OH,HURON,Morphine,1
2010,PA,INDIANA,Buprenorphine,7
2010,PA,INDIANA,Morphine,2
2010,VA,ISLE OF WIGHT,Heroin,1
2010,VA,ISLE OF WIGHT,Methadone,1
2010,KY,JACKSON,Oxycodone,20
2010,OH,JACKSON,Hydrocodone,27
2010,OH,JACKSON,Methadone,5
2010,VA,JAMES CITY,Buprenorphine,1
2010,KY,JEFFERSON,Propoxyphene,13
2010,OH,JEFFERSON,Buprenorphine,1
2010,OH,JEFFERSON,Morphine,4
